Row,Positive,Negative,Comparative,Username,Tweet,Date,URL
295,0,0,0,@cchpca,"RT @integratedchg : Infographic: Advancing patient engagement and telehealth  healt&#8203;hcare&#8203;commu&#8203;nicat&#8203;ion.c&#8203;om/Ma&#8230;    #mhealth  #telehealth  #digitalhealth  #ep …","Thu, Apr 23, 2015, 10:57 AM",https://twitter.com/cchpca/status/591299806334693377
296,0,0,0,@tvhealthcare,"Color Genomics Aims To Make Genetic Screenings For Breast Cancer Affordable ow.ly&#8203;/LVjT&#8203;M    #mhealth  #epatient  #brca  #genetics ","Thu, Apr 23, 2015, 10:55 AM",https://twitter.com/tvhealthcare/status/591299289609015296
297,0,0,0,@raupsandra,"RT @Bill_ReelDx : Time 4 the system to surrender control of med record?   ","Thu, Apr 23, 2015, 10:48 AM",https://twitter.com/raupsandra/status/591297607886077952
298,0,0,0,@reeldx,"RT @Bill_ReelDx : Time 4 the system to surrender control of med record?   ","Thu, Apr 23, 2015, 10:43 AM",https://twitter.com/reeldx/status/591296289884745728
299,1,0,0.033,@gerrywieder,"RT @caretothepeople : 100% agree  w/ @HospitalPatient  on crowdsourcing--&gt; ""The Virtual Crowd holds the Cure"" hospi&#8203;talpa&#8203;tient&#8203;.com/&#8203;crohn&#8203;s-dis&#8230;    #epatient …","Thu, Apr 23, 2015, 10:36 AM",https://twitter.com/gerrywieder/status/591294478461304833
300,3,0,0.1,@teaminspire,"Good  Medicine: Choosing What to Do and What Not to Do. tinyu&#8203;rl.co&#8203;m/nbp&#8203;a28v    via @s4pm  #epatient ","Thu, Apr 23, 2015, 10:32 AM",https://twitter.com/teaminspire/status/591293468036628480
301,1,0,0.029,@caretothepeople,"100% agree  w/ @HospitalPatient  on crowdsourcing--&gt; ""The Virtual Crowd holds the Cure"" hospi&#8203;talpa&#8203;tient&#8203;.com/&#8203;crohn&#8203;s-dis&#8230;    #epatient  #hcsm  ht @pharmaguapa ","Thu, Apr 23, 2015, 10:30 AM",https://twitter.com/caretothepeople/status/591293051777212416
302,0,0,0,@amaliafranco,"RT @patientpowereu : The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #e …","Thu, Apr 23, 2015, 10:10 AM",https://twitter.com/amaliafranco/status/591288091282911232
303,0,0,0,@deliapm7,"RT @patientpowereu : The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #e …","Thu, Apr 23, 2015, 10:06 AM",https://twitter.com/deliapm7/status/591286938931429376
304,0,0,0,@sarahbethrn,"New post #ChronicIllness  and going out #invisibleillness  #epatient  #hcsm  #patientexperience  #autoimmune  #chronicpain  sarah&#8203;bethr&#8203;n.com&#8203;/chro&#8203;nic-i&#8203;llnes&#8203;s   ","Thu, Apr 23, 2015, 10:04 AM",https://twitter.com/sarahbethrn/status/591286577336311808
305,0,0,0,@ourhealthdataco,"Making outcomes based medicine widely available for patients. #raredisease  #epatient ","Thu, Apr 23, 2015, 10:00 AM",https://twitter.com/ourhealthdataco/status/591285529439821824
306,1,-2,-0.029,@nadf_president,"RT @teaminspire : ""I wish  my doctor knew how freaked out and frightened  I am."" inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient ","Thu, Apr 23, 2015, 9:46 AM",https://twitter.com/nadf_president/status/591281886208651265
307,0,0,0,@bill_reeldx,"Time 4 the system to surrender control of med record? kevin&#8203;md.co&#8203;m/blo&#8203;g/201&#8203;5/04/&#8203;is-it&#8230;    #epatient  #dhealth  @reeldx  via @kevinmd    ","Thu, Apr 23, 2015, 9:24 AM",https://twitter.com/bill_reeldx/status/591276370807754752
308,1,-2,-0.026,@inspirebeth,"RT @teaminspire : “I wish  my doctor knew what it is like to rely on tube feeding.” inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient ","Thu, Apr 23, 2015, 9:20 AM",https://twitter.com/inspirebeth/status/591275375570735104
309,1,0,0.033,@patientpowereu,"More patients advocates are needed to engage  in drug research, says @JanGeissler  ow.ly&#8203;/LYSW&#8203;M    #patientsinvolved  #epatient ","Thu, Apr 23, 2015, 9:15 AM",https://twitter.com/patientpowereu/status/591274270409515008
310,1,0,0.029,@claudianichols,"New #Genetic  Tests for Breast #Cancer  Hold Promise  but Look for #Cochrane  Evaluation of Validity #ePatient  nytim&#8203;es.co&#8203;m/201&#8203;5/04/&#8203;21/bu&#8203;sines&#8230;   ","Thu, Apr 23, 2015, 8:39 AM",https://twitter.com/claudianichols/status/591265198507298817
311,0,0,0,@teaminspire,"Guidance for BMJ patient reviewers
 bmj.c&#8203;om/ab&#8203;out-b&#8203;mj/re&#8203;sourc&#8203;es-re&#8230;    #epatient ","Thu, Apr 23, 2015, 8:39 AM",https://twitter.com/teaminspire/status/591265034086457344
312,0,0,0,@ferielbada,"Le #patient  devient éclairé et augmenté grâce aux outils #numériques  bit.l&#8203;y/1yO&#8203;om4r     #epatient ","Thu, Apr 23, 2015, 8:31 AM",https://twitter.com/ferielbada/status/591263138139475969
313,4,0,0.1,@intakeme,"Help  us post tweets on how to improve  patient-provider communication w/ hashtag #talktoyourdoc  this week &amp; next Pls Join/RT/Share #epatient ","Thu, Apr 23, 2015, 8:31 AM",https://twitter.com/intakeme/status/591263127913664513
314,0,0,0,@pharmaplay,"Le #patient  devient éclairé et augmenté grâce aux outils #numériques  bit.l&#8203;y/1yO&#8203;om4r     #epatient ","Thu, Apr 23, 2015, 8:31 AM",https://twitter.com/pharmaplay/status/591263117268615169
315,0,-2,-0.059,@egagenerics,"Don’t miss  this video by @TuLupus  talking about her experience as an #epatient  at #EGA20  bit.l&#8203;y/1C3&#8203;WutU    #SocialMedia ","Thu, Apr 23, 2015, 8:00 AM",https://twitter.com/egagenerics/status/591255213979217925
316,0,-2,-1,@rettenmundcom,"The #epatient  Revolution -  . A Handbook (German ):   amazo&#8203;n.de/&#8203;Gesun&#8203;dheit&#8203;-2-0-&#8203;ePati&#8230;    - What are your digital strategies for Health 2.0 or Health 3.0?","Thu, Apr 23, 2015, 7:18 AM",https://twitter.com/rettenmundcom/status/591244753909452800
317,0,0,0,@patientpowereu,"Where are ePatients headed? An interview with @ePatientDave  ow.ly&#8203;/LYSJ&#8203;v    #patientsinvolved  #epatient  #cancer ","Thu, Apr 23, 2015, 5:50 AM",https://twitter.com/patientpowereu/status/591222630713319426
318,2,0,0.067,@resultant,"RT @teaminspire : The new e-Patient: better  informed and more engaged via @mHealthGlobal  @epatientdave  mobil&#8203;eheal&#8203;thglo&#8203;bal.c&#8203;om/in&#8203;-the-&#8230;    #epatient ","Thu, Apr 23, 2015, 4:00 AM",https://twitter.com/resultant/status/591194828228022272
319,0,0,0,@patientcareapp,"Beware of ticks! #EarthIn3Words  #lymecare  #patientdoctorapp  #epatient  #lymedisease  #borrelia  #ticks    ","Thu, Apr 23, 2015, 1:53 AM",https://twitter.com/patientcareapp/status/591163023554916352
320,4,0,0.118,@pharmaguapa,"true  @JamieNWilkinson : ""Patients are most important  stakeholders in healthcare; they should control their data"" #epatient   #health  #hcsmeu ","Thu, Apr 23, 2015, 1:49 AM",https://twitter.com/pharmaguapa/status/591161927172251648
321,3,0,0.125,@gerrywieder,"RT @medalorg : How to Be Successful  in Medical School bit.l&#8203;y/1GJ&#8203;xKHq    #mhealth  #epatient ","Thu, Apr 23, 2015, 12:33 AM",https://twitter.com/gerrywieder/status/591142901293387776
322,0,0,0,@soliton_it,"RT @integratedchg : Putting patients at the heart of the European digital healthcare agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #dig …","Thu, Apr 23, 2015, 12:26 AM",https://twitter.com/soliton_it/status/591141086317453312
323,0,0,0,@pgau,"RT @integratedchg : Putting patients at the heart of the European digital healthcare agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #dig …","Thu, Apr 23, 2015, 12:22 AM",https://twitter.com/pgau/status/591140156024819713
324,3,0,0.15,@medalgorithms,"How to Be Successful  in Medical School bit.l&#8203;y/1GJ&#8203;xKHq    #mhealth  #epatient ","Thu, Apr 23, 2015, 12:03 AM",https://twitter.com/medalgorithms/status/591135177226727424
325,0,0,0,@healthitcentral,"RT @integratedchg : Putting patients at the heart of the European digital healthcare agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #dig …","Wed, Apr 22, 2015, 11:52 PM",https://twitter.com/healthitcentral/status/591132623285657600
326,0,0,0,@lipese_info,"RT @Born2lbFat : ""We need to thoroughly know the patient's story."" #ePatient  #lipedema ","Wed, Apr 22, 2015, 11:46 PM",https://twitter.com/lipese_info/status/591131053533835264
327,0,0,0,@byod_news,"Putting patients at the heart of the European #DigitalHealthcare  agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #epatient  integratedchg","Wed, Apr 22, 2015, 11:24 PM",https://twitter.com/byod_news/status/591125387062730752
328,0,0,0,@byod_news,"Putting patients at the heart of the European #DigitalHealthcare  agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #epatient  integratedchg","Wed, Apr 22, 2015, 11:08 PM",https://twitter.com/byod_news/status/591121372006522880
329,0,0,0,@vishalpanchal85,"Putting patients at the heart of the European #DigitalHealthcare  agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #epatient  @integratedchg ","Wed, Apr 22, 2015, 11:07 PM",https://twitter.com/vishalpanchal85/status/591121100399972352
330,6,0,0.158,@harriseve,". @BraveBosom , @DrAttai  - IMHO access 2excellent  counseling +support  R key b/c #BRCA  implications extend  2family; offspring #HBOC  #epatient ","Wed, Apr 22, 2015, 10:31 PM",https://twitter.com/harriseve/status/591112162833264641
331,1,-2,-0.026,@intakeme,"Tell your doctor if you have vision  or hearing problems  so he or she can accommodate you. t.co/&#8203;qt7cw&#8203;QNWhc   

#talktoyourdoc  #epatient ","Wed, Apr 22, 2015, 9:11 PM",https://twitter.com/intakeme/status/591091879900512256
332,2,0,0.059,@breckgamel,"Access to personal health information &amp; control over it more important  to patients than privacy goo.g&#8203;l/0Fy&#8203;4sB    #epatient ","Wed, Apr 22, 2015, 8:10 PM",https://twitter.com/breckgamel/status/591076661916872706
333,0,-2,-0.059,@arthritis_hurts,"RT @teaminspire : #IWishMyDoctorKnew  ""to listen to me when I say I am in pain.""  inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #epatient  #spoonie ","Wed, Apr 22, 2015, 6:56 PM",https://twitter.com/arthritis_hurts/status/591058087546519552
334,0,0,0,@bjork5,"RT @drkdhoffman : Bridging the PT/Dr Gap! mediv&#8203;izor.&#8203;com/b&#8203;log/2&#8203;015/0&#8203;4/06/&#8230;    #communication  #physician  #epatient  #womenempowerment  #womenshealth  PlsRT","Wed, Apr 22, 2015, 6:37 PM",https://twitter.com/bjork5/status/591053372821745664
335,1,-2,-0.033,@teaminspire,"""I wish  my doctor knew how freaked out and frightened  I am."" inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient ","Wed, Apr 22, 2015, 6:21 PM",https://twitter.com/teaminspire/status/591049343135850496
336,0,0,0,@danielmvh,"RT @drkdhoffman : Bridging the PT/Dr Gap! mediv&#8203;izor.&#8203;com/b&#8203;log/2&#8203;015/0&#8203;4/06/&#8230;    #communication  #physician  #epatient  #womenempowerment  #womenshealth  PlsRT","Wed, Apr 22, 2015, 6:05 PM",https://twitter.com/danielmvh/status/591045119274455040
337,0,0,0,@itsthebunk,"@cathcerisey  @giomarsi  @health20Paris  @MissLondres  connaissez-vous 1 #ePatient  en France avec #endometriose ? Pour qq1 a Lyon. Merci","Wed, Apr 22, 2015, 5:55 PM",https://twitter.com/itsthebunk/status/591042737245261826
338,1,-2,-0.029,@teaminspire,"“I wish  my doctor knew what it is like to rely on tube feeding.” inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient ","Wed, Apr 22, 2015, 4:37 PM",https://twitter.com/teaminspire/status/591022930965897216
339,1,0,0.029,@mervyn_bunting,"RT @daniellemcgfund : I speak about @BrainTumourOrg  and @HeadSmartUK  on @TheIssue_UTV  so please  stay tuned. ❤️ #TeamDanielle  #theissue  #ePat …","Wed, Apr 22, 2015, 3:43 PM",https://twitter.com/mervyn_bunting/status/591009361138470912
340,1,0,0.029,@flacky38,"RT @daniellemcgfund : I speak about @BrainTumourOrg  and @HeadSmartUK  on @TheIssue_UTV  so please  stay tuned. ❤️ #TeamDanielle  #theissue  #ePat …","Wed, Apr 22, 2015, 3:32 PM",https://twitter.com/flacky38/status/591006653920739328
341,1,0,0.029,@mourneseafood,"RT @daniellemcgfund : I speak about @BrainTumourOrg  and @HeadSmartUK  on @TheIssue_UTV  so please  stay tuned. ❤️ #TeamDanielle  #theissue  #ePat …","Wed, Apr 22, 2015, 3:31 PM",https://twitter.com/mourneseafood/status/591006544239710209
342,1,0,0.033,@daniellemcgfund,"I speak about @BrainTumourOrg  and @HeadSmartUK  on @TheIssue_UTV  so please  stay tuned. ❤️ #TeamDanielle  #theissue  #ePatient ","Wed, Apr 22, 2015, 3:30 PM",https://twitter.com/daniellemcgfund/status/591006087228301312
343,1,0,0.021,@inspirebeth,"RT @teaminspire : ""I wish  my doctor knew to NOT ask me if I'm a healthcare provider when I sound educated about my condition."" #IWishMyDocto …","Wed, Apr 22, 2015, 3:27 PM",https://twitter.com/inspirebeth/status/591005412561854464
344,0,-2,-0.059,@inspirebeth,"RT @teaminspire : #IWishMyDoctorKnew  ""to listen to me when I say I am in pain.""  inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #epatient  #spoonie ","Wed, Apr 22, 2015, 3:25 PM",https://twitter.com/inspirebeth/status/591004965243473921
345,0,-3,-0.068,@speccymcspec,"Busy day today with @PSPASSOCIATION  &amp; life. This #ePatient  can't do a 2nd day. Sorry  to miss  #NICON2015  Can't always do #patientsincluded ","Wed, Apr 22, 2015, 3:19 PM",https://twitter.com/speccymcspec/status/591003353376813056
346,6,0,0.158,@sophiathurmond,"RT @breckgamel : I can't wait! This guy is amazing  to listen to!  Totally worth  your time! #epatient  #cysticfibrosis   twitt&#8203;er.co&#8203;m/mic&#8203;haels&#8203;eid11&#8203;/stat&#8230;   ","Wed, Apr 22, 2015, 3:11 PM",https://twitter.com/sophiathurmond/status/591001280019062784
347,0,-2,-0.067,@teaminspire,"#IWishMyDoctorKnew  ""to listen to me when I say I am in pain.""  inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #epatient  #spoonie ","Wed, Apr 22, 2015, 2:41 PM",https://twitter.com/teaminspire/status/590993814833139712
348,0,0,0,@caretothepeople,"RT @subatomicdoc : ""I'm using a social app completely antisocially and benefiting from it"" bit.l&#8203;y/1Is&#8203;eRYz    via @verge  #hcsm  #epatient ","Wed, Apr 22, 2015, 2:35 PM",https://twitter.com/caretothepeople/status/590992288454733824
349,0,-4,-0.154,@mightycasey,"@kimwhit  @StateOfTheArk  @westr  Just waving the #epatient  flag like it's on fire  =)","Wed, Apr 22, 2015, 2:17 PM",https://twitter.com/mightycasey/status/590987908678582272
350,0,0,0,@mel_sanie,"RT @integratedchg : Putting patients at the heart of the European digital healthcare agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #dig …","Wed, Apr 22, 2015, 1:43 PM",https://twitter.com/mel_sanie/status/590979380513472512
351,0,0,0,@moniqueadriaan1,"RT @patientpowereu : The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #e …","Wed, Apr 22, 2015, 1:41 PM",https://twitter.com/moniqueadriaan1/status/590978784989421569
352,0,0,0,@samen_tg_kanker,"RT @patientpowereu : The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #e …","Wed, Apr 22, 2015, 1:40 PM",https://twitter.com/samen_tg_kanker/status/590978383477088256
353,0,0,0,@nvandencruyce,"RT @patientpowereu : The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #e …","Wed, Apr 22, 2015, 1:39 PM",https://twitter.com/nvandencruyce/status/590978239448936448
354,1,-2,-0.026,@epatient101,"Tell your doctor if you have vision  or hearing problems  so he or she can accommodate you. t.co/&#8203;ALsxp&#8203;hedvA   

#talktoyourdoc  #epatient ","Wed, Apr 22, 2015, 1:30 PM",https://twitter.com/epatient101/status/590975903028641793
355,0,0,0,@himsseurope,"RT @integratedchg : Putting patients at the heart of the European digital healthcare agenda integ&#8203;rated&#8203;chang&#8203;e.net&#8203;/putt&#8203;ing-p&#8230;    #mHealthEU  #mHealth  #dig …","Wed, Apr 22, 2015, 1:06 PM",https://twitter.com/himsseurope/status/590970045108457473
356,0,0,0,@patientpowereu,"The @bmj_latest  is looking for patients to review articles on their disease ow.ly&#8203;/LYPB&#8203;b    #patientsinvolved  #epatient  #patients ","Wed, Apr 22, 2015, 12:56 PM",https://twitter.com/patientpowereu/status/590967336313741312
357,0,0,0,@tbau_uoc,"""@bmj_latest  is looking for patients to review articles on their disease bmj.c&#8203;om/ab&#8203;out-b&#8203;mj/re&#8203;sourc&#8203;es-re&#8230;    #patientsinvolved  #patients  #epatient ","Wed, Apr 22, 2015, 12:54 PM",https://twitter.com/tbau_uoc/status/590967031446507520
358,2,0,0.067,@jonathanboote,"RT @teaminspire : The new e-Patient: better  informed and more engaged via @mHealthGlobal  @epatientdave  mobil&#8203;eheal&#8203;thglo&#8203;bal.c&#8203;om/in&#8203;-the-&#8230;    #epatient ","Wed, Apr 22, 2015, 12:53 PM",https://twitter.com/jonathanboote/status/590966628059340801
359,1,0,0.021,@hjsoch,"RT @teaminspire : ""I wish  my doctor knew to NOT ask me if I'm a healthcare provider when I sound educated about my condition."" #IWishMyDocto …","Wed, Apr 22, 2015, 12:41 PM",https://twitter.com/hjsoch/status/590963531857657856
360,1,0,0.029,@mrgerry,"RT @teaminspire : “I wish  my doctor knew that Joint Hypermobility Syndrome is real.” inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient  #To …","Wed, Apr 22, 2015, 12:38 PM",https://twitter.com/mrgerry/status/590962807589380098
361,2,0,0.059,@brcainfo,"RT @caretothepeople : Useful  resource MT @harriseve : @BRCAinfo  Suggest this tool 4gathering ones family med history ow.ly&#8203;/LV0g&#8203;L    #…","Wed, Apr 22, 2015, 12:33 PM",https://twitter.com/brcainfo/status/590961550002888704
362,1,0,0.033,@teaminspire,"“I wish  my doctor knew that Joint Hypermobility Syndrome is real.” inspi&#8203;re.co&#8203;m/Bri&#8203;an/jo&#8203;urnal&#8203;/what&#8230;    #IWishMyDoctorKnew  #epatient  #TogetherWereBetter ","Wed, Apr 22, 2015, 12:33 PM",https://twitter.com/teaminspire/status/590961544781025281
363,2,0,0.063,@caretothepeople,"Useful  resource MT @harriseve : @BRCAinfo  Suggest this tool 4gathering ones family med history ow.ly&#8203;/LV0g&#8203;L    #epatient  #jewsandgenes ","Wed, Apr 22, 2015, 12:30 PM",https://twitter.com/caretothepeople/status/590960994358267904
364,2,0,0.067,@ninfargngns1,"RT @teaminspire : The new e-Patient: better  informed and more engaged via @mHealthGlobal  @epatientdave  mobil&#8203;eheal&#8203;thglo&#8203;bal.c&#8203;om/in&#8203;-the-&#8230;    #epatient ","Wed, Apr 22, 2015, 12:28 PM",https://twitter.com/ninfargngns1/status/590960278357049344
365,1,0,0.022,@teaminspire,"""I wish  my doctor knew to NOT ask me if I'm a healthcare provider when I sound educated about my condition."" #IWishMyDoctorKnew  #epatient ","Wed, Apr 22, 2015, 12:27 PM",https://twitter.com/teaminspire/status/590960233683488768
366,2,0,0.067,@epatientdave,"RT @teaminspire : The new e-Patient: better  informed and more engaged via @mHealthGlobal  @epatientdave  mobil&#8203;eheal&#8203;thglo&#8203;bal.c&#8203;om/in&#8203;-the-&#8230;    #epatient ","Wed, Apr 22, 2015, 12:27 PM",https://twitter.com/epatientdave/status/590960213097865216
367,0,0,0,@aaronsklar,"RT @correctdesign : #PrescribeDesign  TWEETCHAT
Q5: 

(cc: #digitalhealth  #healthIT  #hcsm  #patientengagement  #ux  #epatient )   ","Wed, Apr 22, 2015, 10:15 AM",https://twitter.com/aaronsklar/status/590926901104939008
368,0,0,0,@correctdesign,"#PrescribeDesign  TWEETCHAT
Q5: 

(cc: #digitalhealth  #healthIT  #hcsm  #patientengagement  #ux  #epatient )   ","Wed, Apr 22, 2015, 10:07 AM",https://twitter.com/correctdesign/status/590924809464377344
369,0,0,0,@aaronsklar,"#PrescribeDesign  TWEETCHAT
Q5: 

(cc: #digitalhealth  #healthIT  #hcsm  #patientengagement  #ux  #epatient )   ","Wed, Apr 22, 2015, 10:01 AM",https://twitter.com/aaronsklar/status/590923316669480961
370,2,0,0.077,@teaminspire,"The new e-Patient: better  informed and more engaged via @mHealthGlobal  @epatientdave  mobil&#8203;eheal&#8203;thglo&#8203;bal.c&#8203;om/in&#8203;-the-&#8230;    #epatient ","Wed, Apr 22, 2015, 9:55 AM",https://twitter.com/teaminspire/status/590921992410370049
371,0,0,0,@melissarvh,"RT @drkdhoffman : Bridging the PT/Dr Gap! mediv&#8203;izor.&#8203;com/b&#8203;log/2&#8203;015/0&#8203;4/06/&#8230;    #communication  #physician  #epatient  #womenempowerment  #womenshealth  PlsRT","Wed, Apr 22, 2015, 9:03 AM",https://twitter.com/melissarvh/status/590908714082820097
372,0,0,0,@medivizor,"RT @drkdhoffman : Bridging the PT/Dr Gap! mediv&#8203;izor.&#8203;com/b&#8203;log/2&#8203;015/0&#8203;4/06/&#8230;    #communication  #physician  #epatient  #womenempowerment  #womenshealth  PlsRT","Wed, Apr 22, 2015, 9:00 AM",https://twitter.com/medivizor/status/590907946583764993
373,0,0,0,@drjudystone,"RT @healthpolicygrp : Resource: ""Tips From The Trenches: How To Survive Your Hospitalization"" by @DrJudyStone  #hcsm  #sdoh  #epatient  http://t…","Wed, Apr 22, 2015, 8:43 AM",https://twitter.com/drjudystone/status/590903750556053505
374,3,0,0.071,@pedagogyce,"RT @ConsumerMedical : RT @INQUIREhc : Would you put your next surgery ""up for bid"" to get the best  price? lat.m&#8203;s/1Dy&#8203;qXeq    via @latimes …","Wed, Apr 22, 2015, 7:26 AM",https://twitter.com/pedagogyce/status/590884408435027970
375,3,0,0.071,@gerrywieder,"RT @ConsumerMedical : RT @INQUIREhc : Would you put your next surgery ""up for bid"" to get the best  price? lat.m&#8203;s/1Dy&#8203;qXeq    via @latimes …","Wed, Apr 22, 2015, 7:14 AM",https://twitter.com/gerrywieder/status/590881282118258688
376,3,0,0.068,@consumermedical,"RT @INQUIREhc : Would you put your next surgery ""up for bid"" to get the best  price? lat.m&#8203;s/1Dy&#8203;qXeq    via @latimes  #hcpt  #hcsm  #epatient ","Wed, Apr 22, 2015, 6:46 AM",https://twitter.com/consumermedical/status/590874395842850817
377,3,0,0.107,@caretothepeople,"RT @HeatherGabel : Hey @StanfordMedX  ! This app is a great  #epatient  resource! @SuperBetter  #chroniclife  #diabetes ","Wed, Apr 22, 2015, 6:46 AM",https://twitter.com/caretothepeople/status/590874259838349313
378,3,0,0.094,@kristakotrla,"Want  to Revolutionize Healthcare to Save  Lives and Transform an Industry? Read @OnTheMendBook  #healthcare  #epatient    ","Wed, Apr 22, 2015, 6:17 AM",https://twitter.com/kristakotrla/status/590866894955118592
379,3,0,0.094,@pharmaguapa,"Great  post: Crohn’s Disease – The Virtual Crowd holds the Cure hospi&#8203;talpa&#8203;tient&#8203;.com/&#8203;crohn&#8203;s-dis&#8230;    @HospitalPatient  #epatient  #hcsmeu  #hcsm  #autoimmune ","Wed, Apr 22, 2015, 5:36 AM",https://twitter.com/pharmaguapa/status/590856722547404800
380,2,0,0.071,@laumari2014,"RT @cesaralonsop : The new e-Patient: better  informed and more engaged ow.ly&#8203;/LMka&#8203;K    #epatient  #ehealth  #transformation ","Wed, Apr 22, 2015, 4:29 AM",https://twitter.com/laumari2014/status/590839755459448833
381,0,0,0,@resultant,"RT @LAlupusLady : The original #epatient  @ePatientDave  interview! intre&#8203;pidno&#8203;w.com&#8203;/heal&#8203;thcar&#8203;e/tal&#8230;    #TalkHITwithCTG  #IntrepidNow  #HIMSS15 ","Wed, Apr 22, 2015, 4:06 AM",https://twitter.com/resultant/status/590833997766328320
382,0,0,0,@integratedchg,"Take note healthcare community. Be mobile or be behind! googl&#8203;ewebm&#8203;aster&#8203;centr&#8203;al.bl&#8203;ogspo&#8230;    #DigitalHealth  #epatient  #ehealth2015 ","Wed, Apr 22, 2015, 1:18 AM",https://twitter.com/integratedchg/status/590791779617787904
383,0,0,0,@fk_lacroix,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Wed, Apr 22, 2015, 12:59 AM",https://twitter.com/fk_lacroix/status/590786944554131456
384,3,0,0.125,@mybravetweet,"RT medalorg: How to Be Successful  in Medical School t.co/&#8203;0FxHW&#8203;BmKji     #mhealth  #epatient ","Wed, Apr 22, 2015, 12:17 AM",https://twitter.com/mybravetweet/status/590776364518739968
385,3,0,0.15,@medalgorithms,"How to Be Successful  in Medical School bit.l&#8203;y/1GJ&#8203;xKHq    #mhealth  #epatient ","Wed, Apr 22, 2015, 12:03 AM",https://twitter.com/medalgorithms/status/590772785959596032
386,0,0,0,@dsih_xavier,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Tue, Apr 21, 2015, 11:54 PM",https://twitter.com/dsih_xavier/status/590770632843010050
387,0,0,0,@jctrus,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Tue, Apr 21, 2015, 11:51 PM",https://twitter.com/jctrus/status/590769903772311552
388,0,0,0,@mc2i_nd,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Tue, Apr 21, 2015, 11:39 PM",https://twitter.com/mc2i_nd/status/590766926550458370
389,0,0,0,@hcsmeufr,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Tue, Apr 21, 2015, 11:37 PM",https://twitter.com/hcsmeufr/status/590766316778323968
