Row,Positive,Negative,Comparative,Username,Tweet,Date,URL
424,1,0,0.025,@mhealthglobal,"RT @tbau_uoc : Dr @EscuderoDomingo  has become an #ePatient  that promotes  the knowledge of autoinmune #encephalitis  a new &amp; misterious diseas…","Wed, May 20, 2015, 3:21 AM",https://twitter.com/mhealthglobal/status/600969529913651200
425,1,0,0.024,@inma_grau,"RT @tbau_uoc : Dr @d .escu.neuro has become an #ePatient  that promotes  the knowledge of autoinmune #encephalitis  a new &amp; misterious disease #…","Wed, May 20, 2015, 3:20 AM",https://twitter.com/inma_grau/status/600969367812231168
426,0,0,0,@l_stavropoulou,"Find more on #empoweredpatients  at #patientsprescribe  organised by @eupatientsforum  #health2eu  #epatient  #ehealth   twitt&#8203;er.co&#8203;m/Hea&#8203;lth2e&#8203;u/sta&#8203;tus/6&#8230;   ","Wed, May 20, 2015, 3:20 AM",https://twitter.com/l_stavropoulou/status/600969333918048256
427,1,0,0.026,@tbau_uoc,"Dr @EscuderoDomingo  has become an #ePatient  that promotes  the knowledge of autoinmune #encephalitis  a new &amp; misterious disease #health2eu ","Wed, May 20, 2015, 3:19 AM",https://twitter.com/tbau_uoc/status/600969053231042561
428,1,0,0.026,@tbau_uoc,"Dr @d .escu.neuro has become an #ePatient  that promotes  the knowledge of autoinmune #encephalitis  a new &amp; misterious disease #health2eu ","Wed, May 20, 2015, 3:16 AM",https://twitter.com/tbau_uoc/status/600968425867972608
429,0,0,0,@campussanofi,"RT @gtiet : #health2eu  #empowerpatient  #epatient  doctor &amp; patient Domingo Escudero   ","Wed, May 20, 2015, 3:13 AM",https://twitter.com/campussanofi/status/600967668670291969
430,0,0,0,@gtiet,"#health2eu  #empowerpatient  #epatient  doctor &amp; patient Domingo Escudero   ","Wed, May 20, 2015, 3:12 AM",https://twitter.com/gtiet/status/600967282936946688
431,0,0,0,@patientpowereu,"Jan’s story: CLL diagnosis, treatment and family #leukemia  #CLL  #ePatient  #patientsinvolved  ow.ly&#8203;/NaKq&#8203;I   ","Wed, May 20, 2015, 2:50 AM",https://twitter.com/patientpowereu/status/600961780177838080
432,2,0,0.059,@susanwoolner,"RT @lenstarnes : Medical/health conferences are changing and patients are helping  drive the transformation #hcsmeu  #epatient  #hcsm   https://…","Wed, May 20, 2015, 2:38 AM",https://twitter.com/susanwoolner/status/600958879531409409
433,2,0,0.059,@gerrywieder,"RT @lenstarnes : Medical/health conferences are changing and patients are helping  drive the transformation #hcsmeu  #epatient  #hcsm   https://…","Wed, May 20, 2015, 2:33 AM",https://twitter.com/gerrywieder/status/600957564466106368
434,2,0,0.067,@lenstarnes,"Medical/health conferences are changing and patients are helping  drive the transformation #hcsmeu  #epatient  #hcsm   twitt&#8203;er.co&#8203;m/hcs&#8203;mca/s&#8203;tatus&#8203;/6008&#8230;   ","Wed, May 20, 2015, 2:31 AM",https://twitter.com/lenstarnes/status/600956997446438912
435,0,0,0,@disruptivemt,"How can technology change the perspective of patients? wp.me&#8203;/p5Vp&#8203;v4-8j    #ehealth  #mhealth  #MedTech  #digitalhealth  #epatient  #e -patient","Wed, May 20, 2015, 1:32 AM",https://twitter.com/disruptivemt/status/600942110141984768
436,0,0,0,@luisluque,"RT @EU_eHealth : 'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 1:01 AM",https://twitter.com/luisluque/status/600934266327826433
437,0,0,0,@paisalminen,"RT @EU_eHealth : 'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 12:53 AM",https://twitter.com/paisalminen/status/600932361614794754
438,0,0,0,@evepie,"RT @EU_eHealth : 'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 12:46 AM",https://twitter.com/evepie/status/600930694794182656
439,0,0,0,@evepierron,"RT @EU_eHealth : 'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 12:46 AM",https://twitter.com/evepierron/status/600930694840381441
440,0,0,0,@mcmillinrebecca,"RT @EU_eHealth : 'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 12:35 AM",https://twitter.com/mcmillinrebecca/status/600927910128656384
441,0,0,0,@eu_ehealth,"'An #ePatient  journey in 4 countries' by @paisalminen  - himss&#8203;.eu/m&#8203;y-jou&#8203;rney    via @himsseurope  @luisluque ","Wed, May 20, 2015, 12:25 AM",https://twitter.com/eu_ehealth/status/600925220380254208
442,0,0,0,@mybravetweet,"RT nickreeldx: cuz u can. #epatient  #telemedicine  #mhealth  #hcldr  now. t.co/&#8203;MA0RX&#8203;ScYkS       ","Tue, May 19, 2015, 10:42 PM",https://twitter.com/mybravetweet/status/600899451650220032
443,0,0,0,@pcanohealthit,"RT @nickreeldx : cuz u can. #epatient  #telemedicine  #mhealth  #hcldr  now. bit.l&#8203;y/1Ag&#8203;jwxy      ","Tue, May 19, 2015, 10:21 PM",https://twitter.com/pcanohealthit/status/600894121499357184
444,0,0,0,@nickreeldx,"cuz u can. #epatient  #telemedicine  #mhealth  #hcldr  now. bit.l&#8203;y/1Ag&#8203;jwxy      ","Tue, May 19, 2015, 10:20 PM",https://twitter.com/nickreeldx/status/600893905358454784
445,0,0,0,@nickreeldx,"cuz u can. #epatient  #telemedicine  #mhealth  #hcldr    ","Tue, May 19, 2015, 10:16 PM",https://twitter.com/nickreeldx/status/600892877036756992
446,0,0,0,@remrunner,"RT @AfternoonNapper : Talking #raredisease , what it means to be an #ePatient , and relationships with pharmacists — t.co/&#8203;O0E9K&#8203;36AmL   . #…","Tue, May 19, 2015, 10:05 PM",https://twitter.com/remrunner/status/600890082367668224
447,2,-2,0,@epatient101,"Care  Fragmentation, Quality, and Costs Among Chronically Ill  Patients epnt.&#8203;in/1A&#8203;jm4uC    #epatient ","Tue, May 19, 2015, 9:30 PM",https://twitter.com/epatient101/status/600881242356187136
448,0,0,0,@mybravetweet,"RT laumari2014: mybravetweet RT ""The Body Knows"" #Digital  #UpMann  #DigitaleRevolution  #mHealth  #eHealth  #ePatient  #eSalud  #healing  #wellnes …","Tue, May 19, 2015, 5:54 PM",https://twitter.com/mybravetweet/status/600826916866813954
449,0,0,0,@laumari2014,"@mybravetweet  RT ""The Body Knows"" #Digital  #UpMann  #DigitaleRevolution  #mHealth  #eHealth  #ePatient  #eSalud  #healing  #wellness  #health ","Tue, May 19, 2015, 5:40 PM",https://twitter.com/laumari2014/status/600823317902303232
450,0,0,0,@mybravetweet,"RT laumari2014: ""The Body Knows"" #Digital  #UpMann  #DigitaleRevolution  #mHealth  #eHealth  #ePatient  #eSalud  #healing  #wellness  #health  #inner …","Tue, May 19, 2015, 5:06 PM",https://twitter.com/mybravetweet/status/600814900118757376
451,0,0,0,@laumari2014,"""The Body Knows"" #Digital  #UpMann  #DigitaleRevolution  #mHealth  #eHealth  #ePatient  #eSalud   #healing  #wellness  #health  #innerpeace ","Tue, May 19, 2015, 4:58 PM",https://twitter.com/laumari2014/status/600812922403692544
452,0,0,0,@laumari2014,"¿Qué pasa España con las #RRSS  de las Instituciones de #Salud ?  #Digital  #UpMann  #DigitaleRevolution  #mHealth  #eHealth  #ePatient  #eSalud ","Tue, May 19, 2015, 4:55 PM",https://twitter.com/laumari2014/status/600812086231433216
453,2,0,0.1,@epatient101,"Mining Patients’ Wisdom for Safer Care  epnt.&#8203;in/1L&#8203;72Toc    via @usnews  #epatient ","Tue, May 19, 2015, 4:28 PM",https://twitter.com/epatient101/status/600805197514936320
454,0,0,0,@noirin0neill,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 3:02 PM",https://twitter.com/noirin0neill/status/600783662016266240
455,0,0,0,@epatient101,"Discuss the #PatientsIncluded  Charter for health conferences Wed 5/20 10amPT | 1pmET on #hcsmca  chat. #epatient  epnt.&#8203;in/1L&#8203;insin   ","Tue, May 19, 2015, 1:54 PM",https://twitter.com/epatient101/status/600766394955882500
456,0,0,0,@unpatients,"RT @StuckonSW : ""Data can be healing""...indeed #NoMUwithoutMe  #epatient  @nickreeldx  @leonardkish  @MightyCasey  @Cascadia   t.co/&#8203;gI7AJ&#8203;U   …","Tue, May 19, 2015, 1:30 PM",https://twitter.com/unpatients/status/600760339064430592
457,0,0,0,@leonardkish,"RT @StuckonSW : ""Data can be healing""...indeed #NoMUwithoutMe  #epatient  @nickreeldx  @leonardkish  @MightyCasey  @Cascadia   t.co/&#8203;gI7AJ&#8203;U   …","Tue, May 19, 2015, 1:29 PM",https://twitter.com/leonardkish/status/600760308068560896
458,0,0,0,@medfusion,"#IWishMyDoctorKnew  how simple life would be if I could store my health information in my  #mobile  device. #epatient  #PatientExperience ","Tue, May 19, 2015, 1:23 PM",https://twitter.com/medfusion/status/600758656083234816
459,0,0,0,@treatdiaries,"Personal stories of #bladdercancer  survivorship! treat&#8203;mentd&#8203;iarie&#8203;s.com    #opc  #epatient  #patientinsights ","Tue, May 19, 2015, 12:38 PM",https://twitter.com/treatdiaries/status/600747251019874305
460,0,0,0,@btrfly12,"RT @harriseve : Discuss #PatientIncluded  Charter during #hcsmca  chat Wed 5/20 at 10 am PT #epatient  #patientexperience  via @colleen_young ","Tue, May 19, 2015, 12:31 PM",https://twitter.com/btrfly12/status/600745607884505088
461,0,0,0,@westonmichele,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 12:25 PM",https://twitter.com/westonmichele/status/600744130638143488
462,0,0,0,@sarahbethrn,"New post up: #chronicdisease  &amp; treatment complications sarah&#8203;bethr&#8203;n.com&#8203;/chro&#8203;nic-d&#8203;iseas&#8230;    #chronicillness  #invisibleillness  #hcsm  #autoimmune  #epatient ","Tue, May 19, 2015, 12:23 PM",https://twitter.com/sarahbethrn/status/600743484572704768
463,2,0,0.077,@btrfly12,"Mining Patients’ Wisdom for Safer Care  buff.&#8203;ly/1L&#8203;72QZI    via @usnews  #hcsm  #epatient  #patientchat  #s4pm ","Tue, May 19, 2015, 12:07 PM",https://twitter.com/btrfly12/status/600739457491476482
464,2,0,0.083,@nubencogroup,"Learn about the Top  10 Medical Research &amp; Trends of 2015 #MedicalNews  #epatient  twitt&#8203;er.co&#8203;m/Lif&#8203;eHeal&#8203;thDia&#8203;ry/st&#8230;   ","Tue, May 19, 2015, 11:56 AM",https://twitter.com/nubencogroup/status/600736784964853760
465,0,0,0,@renalooo,"RT @CeleniaPoirier : @LMCfrance  Mina Daban : « Les institutions veulent que les patients s’emparent de leurs droits » #PACTOnco  #hcsmeufr  #e …","Tue, May 19, 2015, 11:55 AM",https://twitter.com/renalooo/status/600736650893877248
466,0,0,0,@dothirry,"RT @CeleniaPoirier : @LMCfrance  Mina Daban : « Les institutions veulent que les patients s’emparent de leurs droits » #PACTOnco  #hcsmeufr  #e …","Tue, May 19, 2015, 11:49 AM",https://twitter.com/dothirry/status/600735066201939969
467,0,0,0,@jurissante,"RT @CeleniaPoirier : @LMCfrance  Mina Daban : « Les institutions veulent que les patients s’emparent de leurs droits » #PACTOnco  #hcsmeufr  #e …","Tue, May 19, 2015, 11:46 AM",https://twitter.com/jurissante/status/600734405850693633
468,0,0,0,@caretothepeople,"RT @StuckonSW : ""Data can be healing""...indeed #NoMUwithoutMe  #epatient  @nickreeldx  @leonardkish  @MightyCasey  @Cascadia   t.co/&#8203;gI7AJ&#8203;U   …","Tue, May 19, 2015, 11:45 AM",https://twitter.com/caretothepeople/status/600734105320484865
469,0,0,0,@lmcfrance,"RT @CeleniaPoirier : @LMCfrance  Mina Daban : « Les institutions veulent que les patients s’emparent de leurs droits » #PACTOnco  #hcsmeufr  #e …","Tue, May 19, 2015, 11:45 AM",https://twitter.com/lmcfrance/status/600733913212936193
470,0,0,0,@celeniapoirier,"@LMCfrance  Mina Daban : « Les institutions veulent que les patients s’emparent de leurs droits » #PACTOnco  #hcsmeufr  #ePatient ","Tue, May 19, 2015, 11:44 AM",https://twitter.com/celeniapoirier/status/600733829628854272
471,0,0,0,@maisolmedia,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 11:34 AM",https://twitter.com/maisolmedia/status/600731335158816771
472,0,0,0,@hurtblogger,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 10:43 AM",https://twitter.com/hurtblogger/status/600718356723986432
473,0,0,0,@pearlmijn,"RT @caretothepeople : If you're a #blogger  w/ an #invisibleillness  heading to #BlogHer15 , become a panelist for our event!  Reply for info. …","Tue, May 19, 2015, 10:42 AM",https://twitter.com/pearlmijn/status/600718292895014912
474,0,0,0,@ninthavelearn,"RT @caretothepeople : If you're a #blogger  w/ an #invisibleillness  heading to #BlogHer15 , become a panelist for our event!  Reply for info. …","Tue, May 19, 2015, 10:32 AM",https://twitter.com/ninthavelearn/status/600715540475305985
475,0,0,0,@caretothepeople,"If you're a #blogger  w/ an #invisibleillness  heading to #BlogHer15 , become a panelist for our event!  Reply for info. [Pls RT] #epatient ","Tue, May 19, 2015, 10:30 AM",https://twitter.com/caretothepeople/status/600715286677987328
476,0,-2,-0.167,@teenytwotimes,"@CarlyRM  #SecretIdentity  #epatient  #IBD  um...that's uncomfortable ","Tue, May 19, 2015, 10:30 AM",https://twitter.com/teenytwotimes/status/600715151424237569
477,0,-2,-0.077,@carlyrm,"That awkward  moment when a coworker says they've Googled you. #SecretIdentity  #epatient  #IBD ","Tue, May 19, 2015, 10:29 AM",https://twitter.com/carlyrm/status/600714822716661760
478,3,0,0.075,@treatdiaries,"3 Things to Know About a #Cancer  Diagnosis - Health shared  privately so you can be social. bit.l&#8203;y/1Jn&#8203;w7RE    #epatient  #support  ","Tue, May 19, 2015, 9:39 AM",https://twitter.com/treatdiaries/status/600702204115226624
479,0,0,0,@afternoonnapper,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 9:35 AM",https://twitter.com/afternoonnapper/status/600701338863869952
480,0,0,0,@scottleibrand,"RT @StanfordMedX : #MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. http:/…","Tue, May 19, 2015, 9:16 AM",https://twitter.com/scottleibrand/status/600696616467755008
481,0,0,0,@stuckonsw,"""Data can be healing""...indeed #NoMUwithoutMe  #epatient  @nickreeldx  @leonardkish  @MightyCasey  @Cascadia   twitt&#8203;er.co&#8203;m/car&#8203;etoth&#8203;epeop&#8203;le/st&#8230;   ","Tue, May 19, 2015, 9:12 AM",https://twitter.com/stuckonsw/status/600695427705372672
482,0,0,0,@stanfordmedx,"#MedX  is a movement empowering &amp; fostering change. Read the @WSJ  story abt #ePatient  @danamlewis  hacking medicine. trib.&#8203;al/aq&#8203;hZeN7   ","Tue, May 19, 2015, 9:11 AM",https://twitter.com/stanfordmedx/status/600695278426030080
483,0,0,0,@colleen_young,"RT @harriseve : Discuss #PatientIncluded  Charter during #hcsmca  chat Wed 5/20 at 10 am PT #epatient  #patientexperience  via @colleen_young ","Tue, May 19, 2015, 9:11 AM",https://twitter.com/colleen_young/status/600695266824626176
484,2,0,1,@kerriywg,"I think this panel needs a kid from building bridges prog  :]  . #ePatient  #gskasthmasummit ","Tue, May 19, 2015, 9:03 AM",https://twitter.com/kerriywg/status/600693219483979776
485,0,0,0,@harriseve,"Discuss #PatientIncluded  Charter during #hcsmca  chat Wed 5/20 at 10 am PT #epatient  #patientexperience  via @colleen_young ","Tue, May 19, 2015, 8:45 AM",https://twitter.com/harriseve/status/600688729771122688
486,1,-2,-0.025,@pillsandpebbles,"RT @teaminspire : ""I wish  my doctor would not become annoyed  when I search for information on the internet.” #IWishMyDoctorKnew  #epatient ","Tue, May 19, 2015, 8:36 AM",https://twitter.com/pillsandpebbles/status/600686557268299776
487,1,-2,-0.025,@mommahsmusings,"RT @teaminspire : ""I wish  my doctor would not become annoyed  when I search for information on the internet.” #IWishMyDoctorKnew  #epatient ","Tue, May 19, 2015, 8:35 AM",https://twitter.com/mommahsmusings/status/600686206272176128
488,1,-2,-0.028,@teaminspire,"""I wish  my doctor would not become annoyed  when I search for information on the internet.” #IWishMyDoctorKnew  #epatient ","Tue, May 19, 2015, 8:24 AM",https://twitter.com/teaminspire/status/600683361300914179
489,3,0,0.5,@meredithgould,"Inspiring!  #epatient  twitt&#8203;er.co&#8203;m/ePa&#8203;tient&#8203;Dave/&#8203;statu&#8230;   ","Tue, May 19, 2015, 7:28 AM",https://twitter.com/meredithgould/status/600669406205779968
490,3,0,0.1,@getsocialhealth,"What do engaged patients want  to hear from care  providers? @MedCityNews   ow.ly&#8203;/N8Hd&#8203;i     #ePatient  #hcsm    ","Tue, May 19, 2015, 7:06 AM",https://twitter.com/getsocialhealth/status/600663801457934337
491,2,0,0.071,@rblount,"Can digital technology truly transform #health  and social care?  ow.ly&#8203;/2bt2&#8203;30    #CHSBlog  via @DeloitteHealth  #ePatient ","Tue, May 19, 2015, 7:05 AM",https://twitter.com/rblount/status/600663489087156225
492,0,0,0,@tinaburger,"RT @jgjeannot : 15 ideas for Patient Engagement in a Digital World blog.&#8203;dicom&#8203;grid.&#8203;com/b&#8203;log/1&#8203;5-ide&#8230;    #digitalhealth  #epatient  FYI @Tinaburger ","Tue, May 19, 2015, 4:56 AM",https://twitter.com/tinaburger/status/600631050944020480
493,0,0,0,@jgjeannot,"15 ideas for Patient Engagement in a Digital World blog.&#8203;dicom&#8203;grid.&#8203;com/b&#8203;log/1&#8203;5-ide&#8230;    #digitalhealth  #epatient  FYI @Tinaburger ","Tue, May 19, 2015, 4:46 AM",https://twitter.com/jgjeannot/status/600628610836344832
494,0,0,0,@gerard_thierry,"RT @Chanfimao : Prise de rendez-vous en ligne, paiement en ligne... digitalisation en marche à l'#aphp  dixit Martin Hirsch #hcsmeufr  #hopita …","Tue, May 19, 2015, 1:28 AM",https://twitter.com/gerard_thierry/status/600578773164032001
495,1,0,0.028,@epatient_rsd,"YES  - Health 2.0 Startups Greenhouse Effects versus fundamental clinical trial/testing with an outcome proven focus - #health20eu  #epatient ","Tue, May 19, 2015, 12:36 AM",https://twitter.com/epatient_rsd/status/600565576038293506
496,2,0,0.083,@mariacallow,"Infographic: How patients manage their health care  online ow.ly&#8203;/MZG6&#8203;5    #epatient  #mhealth  #infographic ","Mon, May 18, 2015, 11:00 PM",https://twitter.com/mariacallow/status/600541559935934464
497,0,0,0,@curejm,"#AWARENESS : For Young Adults with JDM/JPM, learning to advocate for self is a valuable skill. #rheum  #epatient    ","Mon, May 18, 2015, 8:26 PM",https://twitter.com/curejm/status/600502740993888257
498,1,0,0.026,@tamiofifaa,"RT @teaminspire : “Patients have a right to information concerning their health, and PLEASE  do not patronize them--or me.” #IWishMyDoctorKne …","Mon, May 18, 2015, 6:31 PM",https://twitter.com/tamiofifaa/status/600473789659541504
499,1,0,0.026,@seme5,"RT @teaminspire : “Patients have a right to information concerning their health, and PLEASE  do not patronize them--or me.” #IWishMyDoctorKne …","Mon, May 18, 2015, 6:30 PM",https://twitter.com/seme5/status/600473688203341824
500,0,0,0,@ravishingrhia,"RT @justagoodlife : I can't attend this one - will you be there?!?! You should!! #waad15  #chroniclife  #spoonie  #epatient   t.co/&#8203;vdTIG   …","Mon, May 18, 2015, 4:54 PM",https://twitter.com/ravishingrhia/status/600449456064991233
501,1,0,0.026,@ravishingrhia,"RT @teaminspire : “Patients have a right to information concerning their health, and PLEASE  do not patronize them--or me.” #IWishMyDoctorKne …","Mon, May 18, 2015, 4:54 PM",https://twitter.com/ravishingrhia/status/600449297750982656
502,1,0,0.028,@teaminspire,"“Patients have a right to information concerning their health, and PLEASE  do not patronize them--or me.” #IWishMyDoctorKnew  #epatient ","Mon, May 18, 2015, 4:22 PM",https://twitter.com/teaminspire/status/600441254099324928
503,0,0,0,@wautoimmunead,"RT @justagoodlife : I can't attend this one - will you be there?!?! You should!! #waad15  #chroniclife  #spoonie  #epatient   t.co/&#8203;vdTIG   …","Mon, May 18, 2015, 3:39 PM",https://twitter.com/wautoimmunead/status/600430583995437057
504,0,0,0,@dystoniaaware,"RT @marvincalderon : 225 units and 13 shots to the neck, shoulders and back","Mon, May 18, 2015, 3:14 PM",https://twitter.com/dystoniaaware/status/600424289695866880
505,2,0,0.059,@basilstrategies,"RT @fksc_ : The Impact of Online Social Support  on Patients’ Quality of Life buff.&#8203;ly/1B&#8203;7WqUS    #hcsm  #epatient  #doctors20 ","Mon, May 18, 2015, 2:53 PM",https://twitter.com/basilstrategies/status/600419062909411328
506,0,0,0,@justagoodlife,"I can't attend this one - will you be there?!?! You should!! #waad15  #chroniclife  #spoonie  #epatient   twitt&#8203;er.co&#8203;m/wau&#8203;toimm&#8203;unead&#8203;/stat&#8230;   ","Mon, May 18, 2015, 2:02 PM",https://twitter.com/justagoodlife/status/600406132549677056
507,0,-1,-0.029,@caretothepeople,".@MIT  student @stevenkeating  turns #braincancer  into an experiment to fight  for patient medical data: ow.ly&#8203;/N5f2&#8203;r    #epatient  #s4pm ","Mon, May 18, 2015, 2:01 PM",https://twitter.com/caretothepeople/status/600405845575409665
508,0,0,0,@johannaledeul,"RT @Chanfimao : Comment l'hôpital connecté réinvente la relation patient hopit&#8203;alweb&#8203;2.com&#8203;/lhop&#8203;ital-&#8203;conne&#8230;    #hcsmeufr  #hopital20  #epatient ","Mon, May 18, 2015, 1:29 PM",https://twitter.com/johannaledeul/status/600397777298948097
509,0,0,0,@marvincalderon,"225 units and 13 shots to the neck, shoulders and back","Mon, May 18, 2015, 12:42 PM",https://twitter.com/marvincalderon/status/600386010770329600
510,0,0,0,@treatdiaries,"Personal stories of #bladdercancer  survivorship! treat&#8203;mentd&#8203;iarie&#8203;s.com    #opc  #epatient  #patientinsights ","Mon, May 18, 2015, 12:38 PM",https://twitter.com/treatdiaries/status/600384863141695488
511,0,0,0,@nextwaveconnect,"RT @nickreeldx : @dchou1107  if i could retweet that a million times....i would. #healthcarechat  #epatient  #EINpower ","Mon, May 18, 2015, 12:02 PM",https://twitter.com/nextwaveconnect/status/600375850786226177
512,0,0,0,@dchou1107,"RT @nickreeldx : @dchou1107  if i could retweet that a million times....i would. #healthcarechat  #epatient  #EINpower ","Mon, May 18, 2015, 11:58 AM",https://twitter.com/dchou1107/status/600375027909791744
513,0,0,0,@nickreeldx,"@dchou1107  if i could retweet that a million times....i would. #healthcarechat  #epatient  #EINpower ","Mon, May 18, 2015, 11:58 AM",https://twitter.com/nickreeldx/status/600374862285246465
514,0,0,0,@nickreeldx,"@dchou1107  ur coming up with all the g stuff! i can just retweet u! #healthcarechat  #epatient  #patientexperience ","Mon, May 18, 2015, 11:18 AM",https://twitter.com/nickreeldx/status/600364831733088256
515,0,0,0,@coumau1,"RT @Chanfimao : Prise de rendez-vous en ligne, paiement en ligne... digitalisation en marche à l'#aphp  dixit Martin Hirsch #hcsmeufr  #hopita …","Mon, May 18, 2015, 10:43 AM",https://twitter.com/coumau1/status/600356064991772672
516,0,0,0,@rteston,"RT @Chanfimao : Prise de rendez-vous en ligne, paiement en ligne... digitalisation en marche à l'#aphp  dixit Martin Hirsch #hcsmeufr  #hopita …","Mon, May 18, 2015, 10:42 AM",https://twitter.com/rteston/status/600355681196220416
517,0,0,0,@romina9429,"RT @Chanfimao : Prise de rendez-vous en ligne, paiement en ligne... digitalisation en marche à l'#aphp  dixit Martin Hirsch #hcsmeufr  #hopita …","Mon, May 18, 2015, 10:18 AM",https://twitter.com/romina9429/status/600349656653144064
518,0,0,0,@teaminspire,"#epatient  twitt&#8203;er.co&#8203;m/Aft&#8203;ernoo&#8203;nNapp&#8203;er/st&#8230;   ","Mon, May 18, 2015, 9:57 AM",https://twitter.com/teaminspire/status/600344500402311168
519,0,0,0,@caregiverjobssd,"RT @teaminspire : #epatient 
 twitt&#8203;er.co&#8203;m/DrA&#8203;ttai/&#8203;statu&#8203;s/600&#8230;   ","Mon, May 18, 2015, 9:42 AM",https://twitter.com/caregiverjobssd/status/600340612605349888
520,3,0,0.075,@treatdiaries,"3 Things to Know About a #Cancer  Diagnosis - Health shared  privately so you can be social. bit.l&#8203;y/1Jn&#8203;w7RE    #epatient  #support  ","Mon, May 18, 2015, 9:39 AM",https://twitter.com/treatdiaries/status/600339816480264192
521,0,0,0,@teaminspire,"#epatient 
 twitt&#8203;er.co&#8203;m/DrA&#8203;ttai/&#8203;statu&#8203;s/600&#8230;   ","Mon, May 18, 2015, 9:31 AM",https://twitter.com/teaminspire/status/600338048283447296
522,2,0,0.067,@fksc_,"The Impact of Online Social Support  on Patients’ Quality of Life buff.&#8203;ly/1B&#8203;7WqUS    #hcsm  #epatient  #doctors20 ","Mon, May 18, 2015, 9:25 AM",https://twitter.com/fksc_/status/600336333995954176
523,0,0,0,@dentalsymphony,"#Dentists -Tired of PDF patient registration? Ready to go fully #online ? Demo #ePatient ! denta&#8203;lsymp&#8203;hony.&#8203;com/c&#8203;ontac&#8203;t.asp&#8203;x   ","Mon, May 18, 2015, 7:05 AM",https://twitter.com/dentalsymphony/status/600301138773188609
524,0,0,0,@stephenhdunn,"RT @lenstarnes : Background on #patientadvocate  programme @ASCO  Annual Meeting #ASCO15  ln.is&#8203;/www.&#8203;cance&#8203;r.net&#8203;/rese&#8203;a/T9a&#8203;CG    #patientsincluded  #epatient ...","Mon, May 18, 2015, 5:49 AM",https://twitter.com/stephenhdunn/status/600281997676847104
525,0,0,0,@vgliatti,"RT @lenstarnes : Background on #patientadvocate  programme @ASCO  Annual Meeting #ASCO15  ln.is&#8203;/www.&#8203;cance&#8203;r.net&#8203;/rese&#8203;a/T9a&#8203;CG    #patientsincluded  #epatient  HT…","Mon, May 18, 2015, 5:45 AM",https://twitter.com/vgliatti/status/600280963726364672
526,0,0,0,@fischmd,"RT @lenstarnes : Background on #patientadvocate  programme @ASCO  Annual Meeting #ASCO15  ln.is&#8203;/www.&#8203;cance&#8203;r.net&#8203;/rese&#8203;a/T9a&#8203;CG    #patientsincluded  #epatient  HT…","Mon, May 18, 2015, 5:35 AM",https://twitter.com/fischmd/status/600278485744099328
527,0,0,0,@aktionmeditech,"#EPatient  Survey 2015. Das Web ergänzt zunehmend Arzt-Besuch aerzt&#8203;ezeit&#8203;ung.d&#8203;e/pra&#8203;xis_w&#8203;irtsc&#8230;   ","Mon, May 18, 2015, 5:14 AM",https://twitter.com/aktionmeditech/status/600273268227100672
528,0,0,0,@gil_bashe,"RT @lenstarnes : Background on #patientadvocate  programme @ASCO  Annual Meeting #ASCO15  ln.is&#8203;/www.&#8203;cance&#8203;r.net&#8203;/rese&#8203;a/T9a&#8203;CG    #patientsincluded  #epatient  HT…","Mon, May 18, 2015, 3:45 AM",https://twitter.com/gil_bashe/status/600250794257035264
529,0,0,0,@rafavidalperez,"RT @lenstarnes : Background on #patientadvocate  programme @ASCO  Annual Meeting #ASCO15  ln.is&#8203;/www.&#8203;cance&#8203;r.net&#8203;/rese&#8203;a/T9a&#8203;CG    #patientsincluded  #epatient  HT…","Mon, May 18, 2015, 3:42 AM",https://twitter.com/rafavidalperez/status/600250079862267904
